id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Lrrc10	0	NA	NA	NA	NA	NA
Cxcl17	0	NA	NA	NA	NA	NA
Gm11353	0.235013168155414	1.28978293023114	3.52639337829521	0.365751290871203	0.71455066933321	NA
Spink7	0	NA	NA	NA	NA	NA
Slc10a4-ps	0	NA	NA	NA	NA	NA
Olfr57	1.77502605003061	-3.53188826036507	2.24794269076	-1.57116472536539	0.116144391337962	NA
Zfp462	34.2609908306252	0.27661702392557	0.313602045591404	0.882063837957159	0.377742286317537	0.99948711220668
Defa17	0	NA	NA	NA	NA	NA
Pcnx2	0.498495338775653	-2.5642142536817	2.79616374136588	-0.917047244318075	0.359117883948924	NA
Arrb2	11.6147086231922	-0.387083388220515	0.479581633539543	-0.807127214951193	0.419593194116915	NA
Pyroxd2	1.62629632620071	-0.748566946911338	1.53736498694228	-0.486915568696663	0.626318165478034	NA
Golm2	25.978823758081	-0.0966934075443903	0.337458608452019	-0.286534126327195	0.774469059609188	0.99948711220668
Cend1	0.57826780722923	0.413780065906385	1.96357759996758	0.210727636082841	0.8330998083299	NA
Alyref2	1.42514678606163	-0.234258357407997	1.34732099580679	-0.17386974457985	0.861967830753296	NA
Vmn1r228	0	NA	NA	NA	NA	NA
Olfr980	0	NA	NA	NA	NA	NA
Tdpoz4	0	NA	NA	NA	NA	NA
Scrt2	0	NA	NA	NA	NA	NA
Pwwp2b	6.14835865976243	-0.0115446970602464	0.67979439318507	-0.0169826305953416	0.986450472551908	NA
Gtf2i	204.908137156474	0.0483499285252336	0.131082482087994	0.368851182515576	0.712238652204956	0.99948711220668
Armh1	0	NA	NA	NA	NA	NA
Nrg2	0.219297900527315	1.20525126005471	3.52887358907375	0.341539936082286	0.732697145602754	NA
Ap2a1	131.818334498741	0.276555442727408	0.162388110193902	1.70305228872473	0.0885582835038004	0.936161044163526
Sp7	0	NA	NA	NA	NA	NA
Ppih	11.2097504767666	0.370988853456373	0.497281914876854	0.746033270782116	0.455647317087493	NA
2610008E11Rik	49.6938155218456	0.0755740751165976	0.248480758295053	0.30414457696905	0.761017746926482	0.99948711220668
Olfr1447	0	NA	NA	NA	NA	NA
Mucl1	0.492726586579613	-0.343023377285751	2.53718610312358	-0.135198350985546	0.892455050847127	NA
Zfp941	0	NA	NA	NA	NA	NA
Acnat2	0	NA	NA	NA	NA	NA
Tmc2	0	NA	NA	NA	NA	NA
Olfr384	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Zfp937	0.259907459080048	-0.199276209191597	3.46012948989767	-0.057592124737936	0.954073522811038	NA
Caln1	0	NA	NA	NA	NA	NA
Hnrnpc	260.1831444634	0.0235896592679748	0.155493169477299	0.151708652844836	0.87941673219064	0.99948711220668
3110018I06Rik	0	NA	NA	NA	NA	NA
Bckdha	249.183048109269	0.0481154278333814	0.172148184104733	0.279500060274285	0.77986109176861	0.99948711220668
Rpl36a-ps1	0	NA	NA	NA	NA	NA
C030014I23Rik	2.56996223061522	-0.53164458150498	1.06030317250974	-0.50140808335655	0.616083952063209	NA
Zfp128	5.01495866065489	-0.183034343598334	0.799366118177406	-0.228974357852021	0.818888846172392	NA
Chst8	1.05662782510992	2.55272800293787	1.62253961489641	1.57329163460878	0.115651305464067	NA
Olfr1369-ps1	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Cyp2a12	0	NA	NA	NA	NA	NA
Npn2	0	NA	NA	NA	NA	NA
Tas2r124	0	NA	NA	NA	NA	NA
Gm839	0	NA	NA	NA	NA	NA
Gm8603	0	NA	NA	NA	NA	NA
Rps16-ps2	59.7699098931129	-0.0394553156058666	0.335981397496358	-0.11743303617366	0.906516906096436	0.99948711220668
Pantr1	0	NA	NA	NA	NA	NA
Zfp868	10.6777375089258	0.18864395838888	0.472630746546277	0.399136026945741	0.689792977626668	NA
Sntb1	5.40562657340936	-1.25914525995082	0.729525845838811	-1.72597758822795	0.0843514447957808	NA
Rps10-ps1	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Trim5	1.47625473505248	-0.492274451225061	1.68922678193429	-0.291419989601024	0.770730128185759	NA
Sycp2	0.195560630748892	1.15311445097561	3.53008586130102	0.326653372264047	0.743930070695187	NA
Rnf14	146.159788722918	-0.22353796764817	0.164652319217121	-1.35763631336039	0.174579114377097	0.99948711220668
Kng2	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Dppa5a	0	NA	NA	NA	NA	NA
Gm10080	0	NA	NA	NA	NA	NA
Krtap19-3	0	NA	NA	NA	NA	NA
Adgrg3	1.37889524130093	-1.40456611736178	1.73327073819504	-0.810355870211274	0.417735673163195	NA
Wtap	113.728163419881	-0.43706743976692	0.297909513725523	-1.46711474333649	0.142344844123943	0.99948711220668
Irak2	18.549166906151	0.301339319275279	0.367243378751327	0.820543913684353	0.411906105971908	0.99948711220668
Olfr171	0	NA	NA	NA	NA	NA
Samd5	3.34103836181539	-0.322974623350965	0.848957439515932	-0.380436766694833	0.703621226759394	NA
4930522H14Rik	0	NA	NA	NA	NA	NA
Rpl10l	0	NA	NA	NA	NA	NA
Olfr715	0.348672382511837	0.571042389194742	2.73782413826259	0.208575262820615	0.834779823249232	NA
Nlrp9b	0	NA	NA	NA	NA	NA
Xcr1	0.457061901495893	1.12649637364104	2.5226488522113	0.446552984436808	0.655197848434315	NA
Zfp266	53.6696451706728	-0.114353320680449	0.22070959695217	-0.518116666694973	0.604376872402361	0.99948711220668
0610040J01Rik	19.8719511395875	0.745434915554341	0.401207249955675	1.85797967418758	0.0631719007861597	0.851953195093476
Tor3a	33.6024267176412	0.228093157092657	0.329948601942531	0.691299056125067	0.489377624855429	0.99948711220668
Olfr726	0	NA	NA	NA	NA	NA
A930017M01Rik	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Dcc	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Tmem219	7.86536799883326	0.0644717573396592	0.597896976238603	0.107830880405608	0.914129846680783	NA
Tnfrsf19	94.1101610165032	-0.27931281702995	0.29550522951047	-0.945204311587499	0.344554578689429	0.99948711220668
H2-Q7	19.488996234375	-0.176701502358617	0.433157549724616	-0.40793817970149	0.683319061688905	0.99948711220668
Olfr1418	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Ces4a	0	NA	NA	NA	NA	NA
Gm5591	0	NA	NA	NA	NA	NA
Rpl21-ps3	0	NA	NA	NA	NA	NA
Fam78b	2.99093030488867	-0.17837870740873	0.86348719221007	-0.206579447869024	0.836338312266604	NA
Mfap2	2.1116644958218	-0.101537685527748	1.12247918455454	-0.0904584128818776	0.927922940130636	NA
Fhit	0.924398774282237	-1.52169983443265	1.97270569595048	-0.771377016630688	0.440483494014357	NA
Olfr881	0	NA	NA	NA	NA	NA
H2-Eb1	21.750937273443	0.0477022014637173	0.371763493961729	0.12831330197426	0.897901038670105	0.99948711220668
Ifitm2	30.9248407217624	-0.601764364058534	0.370195612426666	-1.62553078388454	0.104049510004789	0.959887326465524
Layn	1.17595078069273	-1.17447034499588	1.41571136538628	-0.829597313203328	0.406766496372909	NA
Eno3	4268.52731014338	-0.300002443878698	0.135307908380871	-2.21718336694879	0.026610563730515	0.642037531856473
Nr1h2	69.1756686690908	0.200291670822802	0.213638055926654	0.937528053951049	0.348487000073138	0.99948711220668
Cyp2c70	0	NA	NA	NA	NA	NA
Ang4	0	NA	NA	NA	NA	NA
Nkpd1	0	NA	NA	NA	NA	NA
Zfp735	0	NA	NA	NA	NA	NA
Rpl35a	142.686238025819	-0.0451773931363863	0.183589769822649	-0.246077944212406	0.805621896171967	0.99948711220668
H4c9	21.3267900383595	-0.362341002543322	0.415622029632846	-0.871804131420581	0.38331524037161	0.99948711220668
Gm7099	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
Marf1	115.490462896206	-0.00103618652029989	0.222329734763269	-0.00466058452056894	0.996281405028689	0.999819752177947
Olfr175	0	NA	NA	NA	NA	NA
Atp8b2	7.53443590154211	-0.386385604814307	0.596934767732968	-0.647282794871736	0.517448934636918	NA
4930595M18Rik	0	NA	NA	NA	NA	NA
Plaat3	479.859682224206	-0.248513350258266	0.118445771313603	-2.09811922791478	0.0358946144224336	0.722716777770945
H4c3	0	NA	NA	NA	NA	NA
Mrps9	60.3998605320865	-0.249608418861409	0.250358080708323	-0.997005641500391	0.318761771604665	0.99948711220668
Gm8894	0	NA	NA	NA	NA	NA
Slc9a6	70.869625293978	0.258684472566056	0.205876115015513	1.25650550840521	0.208932750046486	0.99948711220668
Fthl17c	0	NA	NA	NA	NA	NA
Olfr292	0	NA	NA	NA	NA	NA
Krtap19-1	0	NA	NA	NA	NA	NA
Vmn1r35	0	NA	NA	NA	NA	NA
Fpr-rs3	0	NA	NA	NA	NA	NA
Cd302	10.5628037899139	-0.762090147898036	0.540567450407957	-1.40979658934865	0.158599754008976	NA
Bloc1s4	13.838858843597	-0.030843651216562	0.464381197875474	-0.066418820050576	0.947044387052637	0.99948711220668
1700019A02Rik	0.195560630748892	1.15311445097561	3.53008586130102	0.326653372264047	0.743930070695187	NA
Plekhh1	3.13745894838328	0.875410224928511	1.00655739289986	0.869707213024863	0.3844604294062	NA
Vmn1r47	0	NA	NA	NA	NA	NA
Tmsb15a	0	NA	NA	NA	NA	NA
Gm12571	0	NA	NA	NA	NA	NA
Gm10086	0	NA	NA	NA	NA	NA
Ipmk	48.9408049526888	-0.320229163099433	0.252386369077551	-1.26880530145047	0.204510513852752	0.99948711220668
Rxfp3	0	NA	NA	NA	NA	NA
Prl7c1	0	NA	NA	NA	NA	NA
Nsa2	156.778878836776	0.0428469733054541	0.141019644905115	0.303836911050824	0.761252144327715	0.99948711220668
Olfr1076	0	NA	NA	NA	NA	NA
H3f3a	274.099647208995	0.00484858236662819	0.135039268539518	0.0359049809664016	0.971358124193162	0.99948711220668
Ifnl3	0	NA	NA	NA	NA	NA
Krtap2-4	0	NA	NA	NA	NA	NA
Olfr503	0	NA	NA	NA	NA	NA
Olfr325	0	NA	NA	NA	NA	NA
Tsga10	11.4878734196018	0.343442949204188	0.49464224734796	0.694325951827949	0.487477819493478	NA
Gm10087	0	NA	NA	NA	NA	NA
Lrrtm1	0	NA	NA	NA	NA	NA
Olfr464	0	NA	NA	NA	NA	NA
Gmfg	2.66646883607815	-0.604898552761089	1.19284520523433	-0.507105658057499	0.612080685230015	NA
Tssk5	0	NA	NA	NA	NA	NA
Gm13363	0	NA	NA	NA	NA	NA
Intu	9.52896387053583	-0.495452675008809	0.563240016339344	-0.879647504857514	0.379050295638138	NA
B2m	433.671358187661	-0.287586386706044	0.189965482047559	-1.51388759476864	0.13005435095323	0.986001215774341
Gstp1	126.22233515913	-0.16913378485321	0.358944496209425	-0.471197599181267	0.637499633014001	0.99948711220668
Serpina6	0	NA	NA	NA	NA	NA
B9d1os	0	NA	NA	NA	NA	NA
Gm10088	0	NA	NA	NA	NA	NA
Vmn1r52	0	NA	NA	NA	NA	NA
Olfr1193	0	NA	NA	NA	NA	NA
Ctnna3	33.8264387365199	0.10658482732274	0.29350836206278	0.363140683875788	0.716499794660492	0.99948711220668
Ube2s	67.145724761825	0.211851258717747	0.248334952000397	0.853086756460317	0.393611195070762	0.99948711220668
Zbtb40	15.8769534841439	0.212928152854922	0.425086449787229	0.500905528655408	0.61643761137702	0.99948711220668
Tcl1b2	0	NA	NA	NA	NA	NA
Olfr1420	0.266505661614496	-0.199276437126666	3.430491001207	-0.0580897711308822	0.953677122090589	NA
Gm6564	0	NA	NA	NA	NA	NA
Kcnd2	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Olfr566	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Arr3	0.367985298644571	-0.985696224523366	2.69321793011232	-0.365992002913132	0.714371042960477	NA
Arl1	170.606494279825	0.00339555548394203	0.14045372777736	0.024175616679427	0.98071252751601	0.99948711220668
Trim55	110.500119815257	0.136090872118169	0.176815306766399	0.76967811558287	0.44149085480577	0.99948711220668
Olfr51	0.608268162172352	-0.683949800113138	2.12682790696084	-0.321582107266251	0.747769300699143	NA
Acyp2	160.782886031317	0.0773060975488713	0.168911912175756	0.457671081648954	0.647188767100422	0.99948711220668
Csmd1	0.791579094629973	-0.574524881632069	1.95012363057439	-0.294609466099771	0.768292230068117	NA
Tmem263	15.2347437344095	0.290396861168822	0.40504188020541	0.716955147999887	0.473401772183347	0.99948711220668
Rpl26	283.810503090521	0.0766007276478697	0.153839818420814	0.497925234404112	0.618536740479497	0.99948711220668
Trmt61a	7.06385042333522	-0.0138576885712604	0.569976373623684	-0.0243127420934287	0.980603149415237	NA
Gm10092	0	NA	NA	NA	NA	NA
Slc4a4	37.3109325445666	0.363834650209538	0.364186393879679	0.99903416581165	0.317778140778445	0.99948711220668
Dmkn	0.229595424717393	-0.199275634042077	3.5338115409304	-0.0563911322757213	0.955030221134623	NA
Etd	0	NA	NA	NA	NA	NA
Irx1	0.447539906167617	-2.42949058275355	2.87504693210779	-0.845026408307153	0.398096094639368	NA
Olfr530	0	NA	NA	NA	NA	NA
H4c8	5.84366494682161	-0.538168663198532	0.791927074757483	-0.67956846072391	0.496777745542354	NA
Tdrd5	0	NA	NA	NA	NA	NA
Galnt13	0.23486512008976	-1.58720140720425	3.52649007754827	-0.450079646419344	0.652653012241774	NA
Gm11847	1.98714182978744	-0.317837763695984	3.30640522377814	-0.096127891829544	0.923418999403302	NA
Copz1	68.5303590810555	0.182845360165965	0.206005101048253	0.887576857250425	0.374768406941061	0.99948711220668
Olfr507	0	NA	NA	NA	NA	NA
Mkx	0.297165955830721	-1.72068539859695	3.316064358121	-0.518893849084386	0.603834767333871	NA
Vmn1r222	0	NA	NA	NA	NA	NA
Rrs1	92.5996529056226	0.0497014457956814	0.196899456834321	0.252420431192465	0.800716109527237	0.99948711220668
Clasrp	47.7996166830896	0.173155890441984	0.23969453474913	0.722402330212547	0.470047154675303	0.99948711220668
Rrp1	132.812477787783	0.240423647891093	0.177181029046244	1.35693786849123	0.174800953132065	0.99948711220668
Olfr920	1.81084813587458	-0.299641419562813	1.17943630217962	-0.254054770918168	0.799453244731942	NA
Haghl	3.58431629569003	0.412240330398545	0.802202958637738	0.51388532784595	0.607332166115222	NA
Cdh3	0	NA	NA	NA	NA	NA
Hdac1-ps	0.412200042987251	-2.31449428184547	3.47954937516912	-0.665170696631651	0.505941320784321	NA
H2al1o	0	NA	NA	NA	NA	NA
Mcpt4	4.13820132056785	-0.0467022936064457	0.926024658793395	-0.0504330993380873	0.959777260480005	NA
Zfp143	74.6406566933091	-0.349204031384145	0.274109453872382	-1.27395836389768	0.202678172393351	0.99948711220668
Lsamp	1.4814478661922	-0.182781868446787	1.32240059783537	-0.13821974123876	0.890066753591574	NA
Plac1	0	NA	NA	NA	NA	NA
Myl4	7.39043531496851	0.382326841132558	0.629618909172346	0.607235322133414	0.543694754178004	NA
Gapdhs	0.482879769347982	-2.52348868463441	2.78358769435847	-0.906559793229722	0.364639631823865	NA
Retnla	13.7531121825178	-0.811473290824307	0.455484015267959	-1.78156260949557	0.0748205864009061	0.898708280970884
Sap18b	61.8302935209765	0.373298226450396	0.341386329500552	1.09347737209199	0.274184258734269	0.99948711220668
Mcrip1	29.9039371828835	-0.201924157171323	0.29499086503584	-0.684509864896292	0.493653262229419	0.99948711220668
Gm17113	0	NA	NA	NA	NA	NA
Dnajc30	39.5274711561439	0.248134875278368	0.271908864371944	0.91256633303041	0.361470667739334	0.99948711220668
Prcp	8.47268814449443	-0.726353780609538	0.559274024136085	-1.29874399536353	0.194031800186327	NA
Cyp4f39	7.722948103591	0.774516646962065	0.578157270280214	1.33962969381442	0.180365765085436	NA
Ppm1b	402.437042362927	0.0222853984612579	0.156038292691993	0.142820060876002	0.8864322932104	0.99948711220668
Blnk	2.18304688117496	-1.18772148697098	1.11707657310803	-1.06324088747685	0.287672724583407	NA
Prpf40a	154.399417052135	-0.0898956181525871	0.177292211783289	-0.507047756065393	0.612121310774521	0.99948711220668
Maml3	12.7897707271467	-0.731075930637426	0.450906393997495	-1.62134744676406	0.104943144742211	NA
Spink12	0	NA	NA	NA	NA	NA
Olfr160	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Rpl15-ps3	2.39482428955421	0.923067234662861	3.30121282018455	0.279614579532397	0.779773220270258	NA
Slc38a11	0.322347911274128	0.487128160800658	2.78725311194484	0.174769976473632	0.861260380511363	NA
Fnip2	11.3645464948994	-0.220964733524929	0.50006657242167	-0.441870634253484	0.658582821698871	NA
Tmprss11c	0	NA	NA	NA	NA	NA
Sfmbt2	0.259907459080048	-0.199276209191597	3.46012948989767	-0.057592124737936	0.954073522811038	NA
Olfr1289	0	NA	NA	NA	NA	NA
Stk19	11.2914814709536	0.186436375613788	0.440501194183727	0.423236935734681	0.672122400893848	NA
Vmn1r8	0	NA	NA	NA	NA	NA
Olfr47	0	NA	NA	NA	NA	NA
H2-K1	86.4959897463227	0.215538713299248	0.249040061723168	0.865478075326049	0.386776444515407	0.99948711220668
Gm9104	0	NA	NA	NA	NA	NA
Exoc5	50.5875014507173	-0.00277995709335503	0.247564334907416	-0.0112292309568528	0.991040558281305	0.999819752177947
Olfr387-ps1	0	NA	NA	NA	NA	NA
Tmprss11d	0	NA	NA	NA	NA	NA
Gm14173	0	NA	NA	NA	NA	NA
Mmgt1	96.6662975715813	0.210696471531962	0.187284682925416	1.12500642466245	0.260586311811598	0.99948711220668
Exosc5	19.2352659754915	-0.436204906904679	0.35948509978399	-1.21341581936717	0.224970881130516	0.99948711220668
Taok3	18.3040714814773	0.072533290851244	0.359359092585569	0.201840700145837	0.840041262198699	0.99948711220668
Cyp3a59	0	NA	NA	NA	NA	NA
Olfr1261	0	NA	NA	NA	NA	NA
Vmn1r210	0.452219278128417	-1.07130177439479	2.96979124987958	-0.3607330227127	0.718299036002003	NA
Agbl4	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Slc38a10	56.560727762934	0.044253103315441	0.216449959697843	0.204449579834605	0.838002189198976	0.99948711220668
Rag1	0	NA	NA	NA	NA	NA
Ddhd2	24.7044497390741	0.307486032938587	0.313807500351007	0.979855588520513	0.327157407946932	0.99948711220668
Naca	3663.18182104178	-0.0325219970871925	0.182287379467353	-0.178410579943726	0.858400541008027	0.99948711220668
Dnai1	0.819544637499885	-1.25479931523399	2.01541764663814	-0.622600143115294	0.533547317132542	NA
Gm6436	0	NA	NA	NA	NA	NA
Gm17132	62.622178576353	-0.0783600841727196	0.281064506864296	-0.278797508255119	0.780400226795698	0.99948711220668
Olfr116	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Olfr1168	0	NA	NA	NA	NA	NA
Cxcl12	70.2237685736261	-0.0519499049661387	0.227885676669424	-0.227964766041433	0.819673631974465	0.99948711220668
Nuggc	0	NA	NA	NA	NA	NA
Phf5a	26.9627593107572	0.549309691659695	0.359242758646923	1.52907658801156	0.126245458521462	0.976862725568739
Olfr168	0	NA	NA	NA	NA	NA
Olfr771	0	NA	NA	NA	NA	NA
Zfp873	0.484186813510413	-1.41494324138722	2.46913843988926	-0.573051400654021	0.566609891788096	NA
Fiz1	56.2834464058986	-0.0530820175832333	0.230074121823254	-0.230717027897695	0.817534644035131	0.99948711220668
Vmn1r219	0.103050010746813	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Olfr1490	0.236170189301624	-0.199275634042077	3.5338115409304	-0.0563911322757213	0.955030221134623	NA
Csn1s2b	0	NA	NA	NA	NA	NA
Uba52-ps	0.297165955830721	-1.72068539859695	3.316064358121	-0.518893849084386	0.603834767333871	NA
Mageb5	0	NA	NA	NA	NA	NA
Acvr2b	13.14012891214	0.147107556550883	0.506284098932929	0.290563256600266	0.771385365103048	NA
Krt79	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Zcchc14	63.4821549354822	0.0484873500340018	0.256627751246246	0.188940400243292	0.850139528985256	0.99948711220668
Nol4l	2.29056979243603	-0.308413156478307	0.974436050173574	-0.316504255382762	0.751619795736481	NA
Cracr2a	0.713431229469787	1.78114544597479	2.21370342845133	0.804599849773396	0.42105062886141	NA
Hipk2	315.681821184146	-0.424128733530796	0.224152675012081	-1.89214219062047	0.0584720382556061	0.82904193070699
Tmem151a	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
Stx17	76.9910074393808	-0.0614923726179816	0.184034895776897	-0.33413430837882	0.738278212029831	0.99948711220668
Olfr871	0	NA	NA	NA	NA	NA
Nol10	31.9248824366918	0.312766450926983	0.316915580605175	0.98690777629087	0.323687851699744	0.99948711220668
Smim20	47.2391175152941	-0.437083632835908	0.25672522695099	-1.70253479966482	0.0886551606969244	0.936161044163526
Obscn	4936.09586935929	0.00767200011361745	0.14643303491989	0.0523925500677811	0.958215910150721	0.99948711220668
Msantd5	0	NA	NA	NA	NA	NA
Mrps36	67.4273623137769	-0.13846308622746	0.257319021191137	-0.53809891544943	0.590508761177822	0.99948711220668
Rps7	62.4787750596753	-0.157926202643619	0.363346657396826	-0.434643334206159	0.663821335465828	0.99948711220668
Snrpa	47.7654405331032	-0.267992622769476	0.271104513158781	-0.988521436426687	0.322897341288552	0.99948711220668
H4c4	0.83769964743582	1.14156871253345	1.76620181721663	0.646341036118092	0.518058517529397	NA
Gm5161	0	NA	NA	NA	NA	NA
Rpl27a-ps1	0	NA	NA	NA	NA	NA
Olfr525	0	NA	NA	NA	NA	NA
Ube2d4	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm10101	0.364285976988942	0.487771160097934	2.69048424524634	0.181294932672343	0.856136083267227	NA
Sox21	0	NA	NA	NA	NA	NA
Cox5b	483.423138199069	-0.0115141436073295	0.148318780048806	-0.0776310565900061	0.938121537334986	0.99948711220668
Olfr153	0	NA	NA	NA	NA	NA
Zic2	0.103050010746813	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
4921509C19Rik	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Krt5	0	NA	NA	NA	NA	NA
Tmem236	0.446452697886283	1.09384057593407	2.24716340503557	0.486765036081905	0.626424850596382	NA
Cep128	2.6346324188486	0.0823975593233322	0.939047526616743	0.0877458882408211	0.930078646711752	NA
C1qtnf7	2.02327740947908	-0.973263958859781	1.11859533936031	-0.870076894309575	0.384258383729279	NA
Sec22c	9.92620548499943	-0.021682872544795	0.50824721839491	-0.0426620584629493	0.965970924976639	NA
Orm2	0.590448858520372	2.58922946890308	2.29536378302135	1.12802575698695	0.259309041514378	NA
Zfp229	11.5190066136671	-0.0564286246058442	0.491499241929555	-0.114809179327141	0.908596373120988	NA
Olfr301	0	NA	NA	NA	NA	NA
Wdr61	40.8423366667924	0.207238725844284	0.242895979308294	0.853199490722108	0.393548685765104	0.99948711220668
Olfr373	0.26313116186222	-0.199276321842222	3.44551335029306	-0.0578364677720005	0.953878889702789	NA
Dpp6	3.06304354938113	0.690726669256329	0.87861000929143	0.786158434290291	0.431774673989633	NA
Adgrg5	0	NA	NA	NA	NA	NA
Ksr2	0.219297900527315	1.20525126005471	3.52887358907375	0.341539936082286	0.732697145602754	NA
Lyg2	0	NA	NA	NA	NA	NA
Dot1l	112.321313910252	0.2838590936162	0.171873776165982	1.65155557728639	0.098625182172146	0.956240442245151
Pclo	2.32677430405957	0.574078329868368	1.15543344420894	0.496851058575171	0.619294086393477	NA
Vmn1r78	0	NA	NA	NA	NA	NA
Akap6	69.8627395516974	0.780928975578344	0.270049257613884	2.89180197153112	0.00383039295920076	0.296075189105629
Mdc1	24.5161999780765	-0.0728404462890069	0.37297477749906	-0.195295903860927	0.845161303579778	0.99948711220668
U2af1	92.6297280034543	0.0141890995508117	0.182851506118974	0.0775990302293676	0.938147013821607	0.99948711220668
Olfr845	0	NA	NA	NA	NA	NA
H2ac4	0	NA	NA	NA	NA	NA
Olfr12	0.322347911274128	0.487128160800658	2.78725311194484	0.174769976473632	0.861260380511363	NA
Vma21-ps	0	NA	NA	NA	NA	NA
Olfr68	0.353676773379331	0.487604940733411	2.71445097104674	0.179632988745928	0.85744070465283	NA
Ndufb11b	0	NA	NA	NA	NA	NA
Olfr1457	0	NA	NA	NA	NA	NA
Med9	22.1697896465534	-0.0953861561020395	0.348389744413328	-0.273791515484089	0.784244844238176	0.99948711220668
Vmn1r46	16.4470709191165	-0.0445897971387373	0.383937326852825	-0.116138218454154	0.907542999793429	0.99948711220668
Cd2ap	82.320198173344	-0.167434607231616	0.202783429661436	-0.825681898719054	0.408984563120611	0.99948711220668
Gdpd1	8.27083514152901	0.302075395681388	0.567974402887572	0.531846847579119	0.59483207311691	NA
Rpl34-ps2	0	NA	NA	NA	NA	NA
Rpl21-ps8	0.795621965267887	0.743364720974968	1.84483879765533	0.40294291399321	0.686990220503749	NA
Dlgap4	242.399323340221	0.328792855282957	0.12424638595208	2.64629713583595	0.00813782996922052	0.396774754969164
Fbxw20	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Tmem91	5.59036189484649	-3.96621361582218	1.40000345405584	-2.83300273605181	0.00461129912948491	NA
Gm4871	0	NA	NA	NA	NA	NA
Ppp1r1b	0	NA	NA	NA	NA	NA
Tnnt3	48754.6511099531	0.0051051915952634	0.152302704181405	0.0335200325083047	0.973259891175733	0.99948711220668
Gm2423	0	NA	NA	NA	NA	NA
Btnl7-ps	8.58183733270406	0.290302811836721	0.570054841534464	0.509254181677134	0.610574069334521	NA
Ext1	17.1223179271426	-0.314461555076375	0.408871493565338	-0.769096305380173	0.44183614133233	0.99948711220668
Cyp2d22	22.7402990665686	-0.113043770181813	0.405511321733615	-0.278768468654675	0.780422513919441	0.99948711220668
Slc22a12	0.899482712257907	0.294714684656277	1.74091321742462	0.169287407153044	0.865570580662347	NA
Kalrn	30.1182269821804	-0.210053263506799	0.313512564758806	-0.669999505979604	0.502858105115967	0.99948711220668
Bod1l	171.43367428521	-0.108816269627739	0.154062356852545	-0.70631315689847	0.479993413207123	0.99948711220668
Akr1b10	83.5123816138239	-0.257545435854935	0.208043157235043	-1.23794235425857	0.21573743618336	0.99948711220668
Armt1	39.7361871411431	0.0666493993594786	0.257202338678328	0.259132166923389	0.795533266610438	0.99948711220668
Tac1	0	NA	NA	NA	NA	NA
Klra6	0	NA	NA	NA	NA	NA
Mospd2	29.0319352917753	-0.12716633400465	0.316213710608087	-0.402153131690927	0.687571332504695	0.99948711220668
Cfd	233.439688335699	0.0345610453523208	1.12746723604498	0.0306537026065225	0.975545713761681	0.99948711220668
Rps17	193.576164146	0.00696331054646694	0.17431034739617	0.0399477750488377	0.968134762497775	0.99948711220668
Olfr1204	2.0083715152261	-2.24775324037657	1.26674328974212	-1.77443469294726	0.0759912755635854	NA
Odad2	0	NA	NA	NA	NA	NA
Ttr	0	NA	NA	NA	NA	NA
Tbpl2	0	NA	NA	NA	NA	NA
Rufy4	0.615513161496082	1.64943271829827	2.74854588413758	0.600111036100029	0.548432238044566	NA
Myl1	22206.8647387997	-0.508115007500157	0.097189797240586	-5.22806942628305	1.71289194659501e-07	0.000285984439403503
Ces2c	1.72739566175851	3.29473121803932	1.69353340783936	1.94547754581517	0.0517175296406924	NA
Vmn1r214	0.944309363385143	-0.727674975388688	1.6181407094934	-0.449698206787287	0.652928064530167	NA
Gm6311	0	NA	NA	NA	NA	NA
